customer_id,signup_date,customer_segment,subscription_plan,monthly_value,contract_type,onboarding_completed,days_to_first_value,features_adopted,feature_adoption_rate,activation_trifecta,cs_touchpoints,days_since_login,support_tickets,months_as_customer,nps_score,payment_failures,referred_by_partner,churn_risk_score,churned
NC-08129,2023-06-13,Enterprise,Enterprise,441.72,Annual,0,22,2,0.17,0,5,26,1,16,4,2,0,72.9,0
NC-08130,2024-11-17,Small Business,Starter,25.98,Monthly,1,1,3,0.25,1,0,8,2,23,9,0,0,33.4,0
NC-08131,2023-02-14,Mid-Market,Growth,79.58,Monthly,1,5,3,0.25,1,1,0,3,18,5,0,0,23.3,1
NC-08132,2023-02-25,Mid-Market,Business,167.85,Monthly,0,14,3,0.25,0,2,27,0,18,4,1,0,71.7,1
NC-08133,2024-10-22,Enterprise,Enterprise,580.45,Annual,1,8,7,0.58,1,2,5,1,11,8,1,0,17.4,0
NC-08134,2024-01-08,Small Business,Starter,31.68,Annual,1,5,5,0.42,1,0,4,2,4,7,0,0,23.3,0
NC-08135,2023-10-19,Mid-Market,Growth,72.26,Monthly,0,9,2,0.17,0,0,40,3,14,3,3,1,85.3,1
NC-08136,2023-08-03,Small Business,Starter,26.44,Monthly,1,6,3,0.25,1,0,13,3,12,10,0,0,35.3,1
NC-08137,2024-03-21,Mid-Market,Business,148.58,Annual,0,13,1,0.08,0,2,60,1,7,3,0,0,84.1,1
NC-08138,2023-09-15,Enterprise,Business,168.05,Annual,1,6,2,0.17,1,4,5,1,7,6,1,0,29.2,0
NC-08139,2023-12-09,Mid-Market,Growth,77.22,Monthly,0,20,2,0.17,0,3,30,2,15,4,1,0,71.3,1
NC-08140,2024-09-23,Small Business,Growth,87.55,Annual,0,23,2,0.17,0,0,24,1,19,2,0,1,76.3,1
NC-08141,2024-04-09,Small Business,Starter,26.2,Monthly,0,18,1,0.08,0,0,43,1,9,1,0,0,89.7,1
NC-08142,2023-02-14,Mid-Market,Growth,82.34,Monthly,1,6,4,0.33,1,0,0,4,20,8,0,1,33.6,0
NC-08143,2023-04-17,Mid-Market,Business,154.02,Monthly,1,5,10,0.83,1,0,6,5,16,7,0,0,19.8,0
NC-08144,2023-02-23,Small Business,Starter,33.6,Monthly,0,15,1,0.08,0,0,39,4,12,3,0,1,84.6,1
NC-08145,2024-07-04,Enterprise,Enterprise,301.66,Annual,1,7,8,0.67,1,6,4,0,22,9,0,1,11.1,0
NC-08146,2023-06-30,Small Business,Growth,73.8,Monthly,0,13,1,0.08,0,0,28,0,4,4,0,0,84.7,1
NC-08147,2023-06-11,Small Business,Growth,74.39,Monthly,1,4,4,0.33,1,0,12,1,3,7,0,1,35.6,0
NC-08148,2023-01-30,Enterprise,Enterprise,774.98,Annual,0,15,3,0.25,0,2,34,2,17,2,0,0,70.1,0
NC-08149,2024-05-11,Small Business,Starter,26.54,Annual,1,6,7,0.58,1,0,13,0,18,6,0,0,26.2,0
NC-08150,2024-06-11,Small Business,Starter,25.37,Monthly,0,14,1,0.08,0,0,59,1,16,4,0,0,92.7,1
NC-08151,2023-04-29,Mid-Market,Growth,80.69,Monthly,0,16,3,0.25,0,0,42,0,3,6,0,1,83.0,1
NC-08152,2023-03-14,Mid-Market,Growth,80.57,Monthly,1,5,11,0.92,1,0,6,2,12,6,0,1,15.7,0
NC-08153,2023-08-29,Small Business,Starter,33.44,Monthly,1,7,4,0.33,1,0,15,2,24,7,0,0,32.2,0
NC-08154,2024-03-31,Enterprise,Enterprise,774.43,Annual,0,15,2,0.17,1,7,0,1,11,4,2,1,47.4,0
NC-08155,2024-08-29,Mid-Market,Business,151.54,Annual,0,16,1,0.08,0,1,11,2,23,3,3,0,82.8,1
NC-08156,2024-08-16,Small Business,Starter,34.3,Monthly,0,12,1,0.08,0,0,46,1,24,5,1,0,90.1,1
NC-08157,2023-11-30,Mid-Market,Business,159.01,Monthly,0,14,1,0.08,0,0,72,3,1,5,0,0,93.1,1
NC-08158,2024-03-05,Mid-Market,Growth,75.29,Annual,1,5,9,0.75,1,2,11,1,4,6,0,0,15.4,0
NC-08159,2023-07-23,Mid-Market,Growth,88.57,Monthly,0,18,1,0.08,0,0,37,1,14,3,0,0,83.1,1
NC-08160,2024-11-24,Mid-Market,Growth,83.35,Annual,0,18,2,0.17,0,2,28,2,6,2,0,0,76.3,0
NC-08161,2023-11-30,Enterprise,Enterprise,507.05,Annual,0,24,1,0.08,0,5,43,0,9,6,1,0,78.7,1
NC-08162,2023-08-24,Small Business,Starter,31.8,Monthly,1,1,9,0.75,0,0,13,1,2,9,0,1,35.5,0
NC-08163,2023-04-23,Mid-Market,Business,146.05,Annual,0,27,1,0.08,0,0,46,4,14,3,0,0,88.1,1
NC-08164,2023-11-30,Mid-Market,Business,134.57,Annual,1,7,5,0.42,1,0,8,2,8,8,0,1,36.5,0
NC-08165,2023-08-22,Small Business,Starter,32.19,Monthly,1,4,9,0.75,1,0,13,5,21,6,1,0,13.8,0
NC-08166,2023-04-11,Small Business,Starter,33.24,Monthly,0,19,2,0.17,1,0,39,1,1,3,0,0,71.2,1
NC-08167,2023-08-31,Small Business,Starter,32.29,Monthly,0,15,2,0.17,1,1,42,1,19,6,0,0,62.7,1
NC-08168,2024-02-27,Mid-Market,Business,139.16,Monthly,1,5,7,0.58,1,1,12,0,5,6,0,0,30.5,0
NC-08169,2023-07-24,Mid-Market,Business,168.27,Annual,0,26,1,0.08,0,1,20,1,3,3,0,0,73.6,0
NC-08170,2024-01-20,Small Business,Starter,25.25,Annual,0,15,2,0.17,0,1,34,0,24,2,0,0,78.3,1
NC-08171,2023-08-14,Mid-Market,Business,143.31,Monthly,1,4,5,0.42,1,2,8,1,5,6,0,0,25.0,0
NC-08172,2023-03-17,Mid-Market,Growth,75.2,Annual,0,14,2,0.17,0,0,16,0,6,5,1,1,76.5,1
NC-08173,2024-04-27,Mid-Market,Business,131.93,Annual,1,3,6,0.5,0,1,2,1,17,8,2,0,42.2,0
NC-08174,2024-08-22,Small Business,Growth,78.11,Monthly,1,4,3,0.25,0,0,4,4,8,6,0,1,49.0,1
NC-08175,2024-05-11,Mid-Market,Business,154.92,Monthly,1,2,7,0.58,1,1,13,2,6,5,1,0,23.5,0
NC-08176,2023-02-25,Small Business,Starter,33.83,Annual,0,16,1,0.08,0,0,32,0,22,5,0,0,82.7,1
NC-08177,2024-03-22,Small Business,Starter,34.9,Annual,1,5,3,0.25,1,0,8,0,16,4,0,0,32.1,0
NC-08178,2023-05-29,Mid-Market,Growth,86.16,Annual,0,16,1,0.08,0,0,39,0,18,6,0,0,82.9,0
NC-08179,2023-08-10,Small Business,Starter,29.69,Monthly,0,8,2,0.17,0,0,44,0,20,7,3,0,91.4,1
NC-08180,2024-09-16,Small Business,Starter,32.24,Monthly,1,4,7,0.58,0,0,10,5,4,9,0,0,40.7,1
NC-08181,2024-04-10,Small Business,Growth,86.87,Monthly,0,17,1,0.08,0,0,36,2,15,5,0,0,85.7,1
NC-08182,2023-07-02,Small Business,Starter,29.65,Monthly,0,25,2,0.17,0,1,32,2,23,5,1,0,79.2,1
NC-08183,2024-02-01,Small Business,Starter,32.85,Monthly,0,18,1,0.08,0,0,51,2,19,3,0,0,87.2,1
NC-08184,2024-01-18,Enterprise,Enterprise,541.33,Annual,1,6,7,0.58,1,5,5,1,14,6,0,1,11.4,0
NC-08185,2023-05-20,Small Business,Starter,28.86,Annual,1,4,5,0.42,1,0,14,2,21,7,1,0,37.2,1
NC-08186,2024-04-13,Small Business,Starter,30.26,Annual,0,23,1,0.08,0,0,26,0,14,2,0,0,84.1,0
NC-08187,2023-07-18,Small Business,Starter,31.76,Monthly,1,3,5,0.42,1,0,6,1,3,4,1,0,32.5,1
NC-08188,2024-10-09,Enterprise,Enterprise,663.44,Monthly,1,6,6,0.5,1,2,11,0,7,6,1,0,22.3,0
NC-08189,2024-01-03,Mid-Market,Growth,77.13,Annual,0,21,2,0.17,0,3,70,4,17,4,0,0,79.1,1
NC-08190,2023-10-04,Small Business,Starter,30.71,Annual,1,6,4,0.33,0,0,0,0,4,6,0,0,50.5,0
NC-08191,2023-07-27,Enterprise,Enterprise,754.94,Annual,0,26,1,0.08,0,4,47,0,13,4,1,0,85.8,1
NC-08192,2023-12-10,Mid-Market,Growth,89.53,Annual,0,15,3,0.25,0,2,42,4,18,4,0,0,78.1,1
NC-08193,2023-05-11,Small Business,Growth,74.54,Annual,0,23,1,0.08,0,0,28,2,3,7,2,1,88.5,1
NC-08194,2023-02-02,Small Business,Starter,26.93,Monthly,0,22,2,0.17,0,0,40,1,6,4,0,0,89.5,0
NC-08195,2024-12-09,Small Business,Growth,83.53,Monthly,0,18,1,0.08,0,0,16,2,3,4,2,0,82.5,1
NC-08196,2024-08-05,Small Business,Starter,29.15,Monthly,0,25,1,0.08,0,0,23,3,14,2,0,0,80.4,1
NC-08197,2023-03-03,Mid-Market,Business,130.97,Annual,0,17,1,0.08,0,0,41,3,22,4,0,0,85.6,1
NC-08198,2023-10-15,Small Business,Starter,28.47,Monthly,1,5,4,0.33,1,0,2,3,8,8,0,1,31.8,0
NC-08199,2023-05-20,Mid-Market,Business,162.27,Annual,0,17,3,0.25,0,0,37,3,2,5,0,0,78.3,1
NC-08200,2023-04-24,Small Business,Starter,32.97,Monthly,0,12,3,0.25,0,0,25,0,22,4,0,0,74.7,1
NC-08201,2024-04-21,Small Business,Growth,79.89,Annual,0,21,1,0.08,0,0,28,1,2,3,1,0,81.1,1
NC-08202,2024-04-14,Mid-Market,Growth,79.45,Monthly,0,20,1,0.08,0,2,51,1,14,3,0,1,86.3,1
NC-08203,2024-03-04,Enterprise,Business,153.18,Annual,0,17,2,0.17,0,2,17,2,7,4,0,0,68.6,1
NC-08204,2023-06-25,Small Business,Starter,27.19,Annual,1,8,5,0.42,1,0,7,4,12,9,1,0,32.7,0
NC-08205,2023-12-18,Mid-Market,Business,151.04,Monthly,1,4,9,0.75,1,3,10,1,8,8,2,0,16.9,0
NC-08206,2023-08-14,Small Business,Starter,25.11,Monthly,1,1,7,0.58,1,0,9,2,9,8,0,0,23.6,0
NC-08207,2023-10-30,Small Business,Growth,79.51,Monthly,1,8,5,0.42,1,0,5,0,22,7,0,0,33.0,0
NC-08208,2024-09-10,Small Business,Growth,76.72,Annual,0,22,1,0.08,0,0,40,1,18,4,0,0,85.5,1
NC-08209,2023-06-10,Small Business,Starter,31.75,Annual,0,20,1,0.08,0,0,19,2,7,2,2,0,78.5,1
NC-08210,2024-10-15,Small Business,Starter,31.38,Annual,1,4,4,0.33,1,0,5,0,6,9,0,0,29.0,0
NC-08211,2024-09-18,Small Business,Growth,77.62,Annual,0,19,2,0.17,0,0,58,3,2,5,0,0,86.4,1
NC-08212,2023-06-24,Mid-Market,Growth,70.15,Annual,1,2,7,0.58,1,0,11,3,6,5,2,0,38.5,0
NC-08213,2024-08-14,Small Business,Starter,27.52,Monthly,0,17,2,0.17,0,0,35,3,15,4,0,0,81.2,1
NC-08214,2024-07-20,Mid-Market,Business,155.33,Monthly,0,14,2,0.17,0,0,41,0,21,2,0,0,84.7,1
NC-08215,2023-08-24,Small Business,Growth,71.45,Monthly,0,19,1,0.08,1,0,22,2,17,8,0,0,62.4,1
NC-08216,2023-03-30,Mid-Market,Business,134.31,Annual,1,6,7,0.58,1,3,9,3,4,5,0,0,19.7,0
NC-08217,2024-02-26,Mid-Market,Growth,82.94,Annual,0,13,2,0.17,0,3,28,5,5,4,0,0,68.4,0
NC-08218,2024-06-18,Small Business,Starter,32.56,Monthly,0,20,4,0.33,1,0,26,0,23,5,0,0,55.5,0
NC-08219,2024-05-15,Small Business,Starter,28.22,Monthly,0,18,1,0.08,0,0,33,1,13,2,0,0,80.6,1
NC-08220,2023-08-10,Mid-Market,Growth,79.79,Monthly,0,20,1,0.08,0,0,25,3,13,6,0,0,85.4,1
NC-08221,2024-08-28,Enterprise,Business,167.83,Monthly,1,4,2,0.17,1,6,8,2,13,6,0,0,23.1,0
NC-08222,2024-04-29,Small Business,Starter,34.46,Monthly,1,6,5,0.42,1,0,10,3,24,6,0,1,33.6,0
NC-08223,2024-04-18,Small Business,Starter,28.08,Monthly,1,3,2,0.17,1,0,6,2,19,8,2,0,37.6,1
NC-08224,2023-10-13,Enterprise,Enterprise,704.99,Annual,0,11,3,0.25,0,5,0,0,7,4,0,0,54.8,0
NC-08225,2023-01-15,Small Business,Growth,81.88,Monthly,0,12,3,0.25,0,0,21,3,23,2,0,1,74.9,1
NC-08226,2024-03-14,Mid-Market,Business,169.02,Annual,1,3,5,0.42,1,1,2,1,5,5,0,0,22.0,0
NC-08227,2023-09-10,Small Business,Starter,29.78,Monthly,1,1,3,0.25,1,1,9,0,20,5,0,1,33.5,0
NC-08228,2023-09-11,Small Business,Starter,32.75,Monthly,0,24,1,0.08,1,0,24,2,11,3,0,0,62.8,1
NC-08229,2023-12-02,Mid-Market,Business,160.73,Annual,0,17,1,0.08,0,2,27,1,10,3,0,0,78.2,1
NC-08230,2024-03-20,Mid-Market,Growth,79.95,Monthly,1,6,7,0.58,0,0,12,2,9,9,0,1,45.7,1
NC-08231,2024-08-16,Small Business,Starter,32.96,Monthly,1,6,4,0.33,1,0,4,1,22,10,0,0,30.9,0
NC-08232,2023-08-16,Mid-Market,Growth,75.22,Monthly,0,18,3,0.25,1,2,38,0,1,3,3,0,67.6,1
NC-08233,2024-08-28,Mid-Market,Growth,72.45,Annual,1,12,8,0.67,1,0,4,3,21,5,3,0,23.4,0
NC-08234,2023-06-02,Mid-Market,Business,147.01,Annual,0,29,2,0.17,0,1,27,2,15,7,0,0,73.4,0
NC-08235,2024-08-10,Small Business,Growth,88.87,Monthly,0,23,1,0.08,0,0,17,2,21,5,0,0,79.6,1
NC-08236,2023-01-06,Mid-Market,Business,150.03,Annual,0,14,1,0.08,0,1,27,2,22,5,0,1,79.9,0
NC-08237,2024-03-03,Mid-Market,Growth,82.71,Monthly,0,23,3,0.25,0,0,42,1,13,3,1,1,80.1,1
NC-08238,2023-02-15,Mid-Market,Growth,82.48,Monthly,1,1,4,0.33,1,2,3,2,5,7,0,0,24.7,0
NC-08239,2023-02-11,Mid-Market,Business,135.3,Monthly,0,23,2,0.17,0,2,24,0,14,2,0,0,71.0,1
NC-08240,2024-04-26,Small Business,Starter,28.9,Annual,0,7,2,0.17,1,0,67,1,22,3,0,0,76.3,0
NC-08241,2024-05-31,Mid-Market,Growth,84.14,Monthly,1,4,7,0.58,1,0,9,2,23,10,0,0,31.4,1
NC-08242,2023-02-04,Mid-Market,Business,168.88,Annual,1,7,4,0.33,0,1,9,2,4,9,0,0,44.0,0
NC-08243,2024-03-11,Small Business,Growth,73.36,Monthly,0,19,1,0.08,0,0,25,4,9,1,0,0,79.9,1
NC-08244,2024-06-27,Mid-Market,Business,146.42,Annual,0,12,1,0.08,0,0,50,3,8,5,2,0,92.3,1
NC-08245,2024-02-08,Small Business,Starter,25.95,Annual,1,5,4,0.33,1,1,14,0,8,6,0,1,27.9,0
NC-08246,2024-05-05,Mid-Market,Growth,74.85,Monthly,0,19,3,0.25,0,2,25,0,9,2,0,0,73.3,1
NC-08247,2024-12-14,Small Business,Growth,77.54,Annual,0,18,1,0.08,0,0,51,2,3,4,2,0,96.8,1
NC-08248,2023-04-11,Mid-Market,Growth,80.81,Monthly,1,4,4,0.33,1,2,14,0,9,5,2,0,33.3,0
NC-08249,2024-04-08,Enterprise,Enterprise,415.28,Annual,0,21,3,0.25,0,0,3,5,2,6,0,0,68.8,0
NC-08250,2024-05-22,Mid-Market,Growth,74.55,Monthly,0,22,3,0.25,1,1,47,1,15,5,3,0,69.0,1
NC-08251,2023-09-04,Enterprise,Enterprise,688.91,Annual,0,17,3,0.25,0,3,23,2,10,3,0,1,68.7,0
NC-08252,2023-03-27,Enterprise,Enterprise,781.32,Annual,0,24,1,0.08,0,5,54,0,13,8,0,0,77.3,1
NC-08253,2024-07-25,Small Business,Starter,28.24,Monthly,0,17,2,0.17,0,0,22,1,1,6,0,1,78.7,1
NC-08254,2023-01-13,Mid-Market,Growth,83.76,Annual,0,16,2,0.17,0,2,44,0,8,3,0,0,80.5,1
NC-08255,2024-12-10,Mid-Market,Business,140.32,Monthly,1,7,4,0.33,1,1,0,0,14,10,0,1,27.6,0
NC-08256,2024-02-21,Enterprise,Enterprise,763.98,Annual,0,23,2,0.17,0,2,51,2,16,3,1,0,82.7,1
NC-08257,2023-08-12,Small Business,Starter,31.73,Annual,0,15,1,0.08,0,0,36,4,24,1,0,0,82.7,1
NC-08258,2023-05-16,Enterprise,Enterprise,701.34,Annual,0,14,2,0.17,0,3,54,0,23,2,0,0,81.0,1
NC-08259,2024-01-03,Mid-Market,Growth,70.99,Monthly,0,25,5,0.42,0,1,24,3,1,4,1,0,68.4,0
NC-08260,2023-10-30,Mid-Market,Growth,81.97,Annual,0,17,2,0.17,0,0,38,0,8,4,0,0,77.7,1
NC-08261,2023-09-02,Small Business,Starter,30.28,Monthly,1,5,6,0.5,1,0,15,2,1,7,0,0,28.7,0
NC-08262,2024-10-25,Small Business,Growth,75.86,Monthly,0,16,2,0.17,0,0,34,1,1,3,1,1,83.1,1
NC-08263,2023-04-03,Mid-Market,Growth,75.25,Monthly,1,7,6,0.5,1,3,10,1,1,10,0,0,17.6,0
NC-08264,2023-01-17,Small Business,Starter,30.8,Monthly,0,26,1,0.08,0,0,45,1,4,3,0,0,89.9,1
NC-08265,2024-05-06,Mid-Market,Business,158.26,Monthly,1,5,2,0.17,0,1,0,1,5,6,0,0,45.2,1
NC-08266,2024-11-16,Small Business,Starter,25.33,Monthly,1,9,5,0.42,1,0,5,1,24,4,1,0,29.2,0
NC-08267,2023-11-09,Mid-Market,Growth,81.35,Monthly,0,15,1,0.08,0,1,52,1,12,1,0,1,83.5,1
NC-08268,2023-06-15,Small Business,Starter,26.7,Monthly,0,16,1,0.08,0,0,4,5,24,7,0,0,69.7,1
NC-08269,2024-12-21,Mid-Market,Business,135.61,Annual,0,20,3,0.25,0,1,51,2,6,3,0,0,80.4,1
NC-08270,2024-04-15,Mid-Market,Business,154.92,Monthly,1,3,6,0.5,1,2,5,0,7,9,0,0,22.0,0
NC-08271,2024-08-07,Small Business,Growth,76.22,Monthly,0,20,3,0.25,0,0,65,3,1,3,0,0,85.8,1
NC-08272,2024-08-20,Small Business,Growth,78.82,Monthly,0,15,1,0.08,0,0,41,1,24,2,0,0,82.2,1
NC-08273,2023-01-25,Small Business,Starter,28.6,Monthly,0,11,3,0.25,0,1,22,0,13,4,0,1,71.3,1
NC-08274,2024-04-10,Mid-Market,Business,155.93,Monthly,0,11,1,0.08,0,0,49,2,15,5,0,1,85.0,1
NC-08275,2024-04-19,Mid-Market,Growth,79.4,Monthly,0,16,3,0.25,0,1,56,1,22,1,0,0,83.1,1
NC-08276,2023-05-22,Mid-Market,Growth,89.27,Monthly,1,5,6,0.5,1,3,11,5,12,6,0,0,19.2,0
NC-08277,2024-12-21,Mid-Market,Business,144.1,Annual,0,12,2,0.17,1,2,28,1,17,4,0,0,54.1,0
NC-08278,2024-02-20,Mid-Market,Business,159.61,Annual,0,18,2,0.17,0,3,56,0,13,4,0,0,77.3,1
NC-08279,2023-07-09,Mid-Market,Growth,75.15,Monthly,0,18,1,0.08,0,0,21,2,21,5,0,0,83.6,1
NC-08280,2024-01-15,Small Business,Starter,30.09,Monthly,1,4,4,0.33,1,0,13,0,9,7,0,1,38.0,0
NC-08281,2024-10-03,Small Business,Starter,30.53,Annual,0,14,1,0.08,1,0,0,0,13,6,0,1,61.3,1
NC-08282,2024-04-20,Enterprise,Enterprise,464.55,Monthly,0,18,1,0.08,0,3,36,0,17,9,0,0,76.6,1
NC-08283,2024-12-21,Enterprise,Business,148.87,Annual,1,4,5,0.42,1,2,5,2,19,5,0,0,18.9,0
NC-08284,2024-10-10,Small Business,Starter,27.79,Annual,1,6,4,0.33,1,1,1,0,6,7,0,0,27.1,0
NC-08285,2023-01-02,Mid-Market,Growth,70.12,Monthly,0,12,1,0.08,0,2,54,0,18,2,1,0,85.5,1
NC-08286,2024-10-04,Enterprise,Enterprise,407.82,Annual,0,18,2,0.17,0,4,2,0,10,2,2,0,62.5,0
NC-08287,2023-03-14,Mid-Market,Growth,84.0,Annual,0,12,2,0.17,0,1,55,0,10,3,0,0,86.1,1
NC-08288,2024-01-30,Small Business,Starter,32.71,Monthly,0,17,2,0.17,0,0,12,2,21,2,0,1,79.8,1
NC-08289,2024-12-08,Small Business,Growth,75.6,Annual,0,13,2,0.17,0,0,50,1,15,5,0,1,90.4,1
NC-08290,2023-12-07,Mid-Market,Business,146.32,Monthly,0,14,1,0.08,0,2,23,0,9,8,0,0,72.7,1
NC-08291,2024-06-27,Enterprise,Enterprise,318.68,Monthly,1,4,4,0.33,1,2,0,0,5,7,0,0,25.8,0
NC-08292,2023-02-03,Mid-Market,Growth,74.74,Monthly,1,3,6,0.5,1,1,5,1,16,6,0,0,22.0,0
NC-08293,2023-10-31,Small Business,Growth,85.58,Monthly,0,23,1,0.08,0,0,43,5,19,1,0,0,88.1,1
NC-08294,2024-03-12,Small Business,Growth,82.12,Monthly,0,22,1,0.08,0,0,21,0,5,3,1,0,84.5,1
NC-08295,2023-10-04,Mid-Market,Growth,74.12,Monthly,0,21,2,0.17,0,0,38,2,6,5,0,0,83.9,1
NC-08296,2024-12-15,Enterprise,Business,140.3,Annual,0,21,3,0.25,0,4,45,3,9,4,0,0,75.4,1
NC-08297,2024-09-19,Mid-Market,Growth,86.34,Monthly,0,18,1,0.08,0,1,57,4,6,2,0,0,84.3,1
NC-08298,2024-07-09,Mid-Market,Growth,74.18,Monthly,1,7,1,0.08,0,1,8,1,15,8,0,0,53.2,1
NC-08299,2024-08-12,Small Business,Starter,28.34,Monthly,0,16,1,0.08,0,0,52,0,18,2,0,1,86.0,1
NC-08300,2023-08-01,Mid-Market,Business,156.57,Monthly,0,26,2,0.17,0,2,47,0,5,5,1,0,82.1,1
NC-08301,2024-12-02,Mid-Market,Growth,81.22,Monthly,0,14,1,0.08,0,4,33,1,9,5,0,0,73.0,0
NC-08302,2023-03-24,Small Business,Starter,29.61,Annual,0,13,4,0.33,0,0,52,1,10,4,0,0,79.4,1
NC-08303,2024-09-27,Mid-Market,Business,165.99,Monthly,0,12,1,0.08,1,0,48,3,11,7,1,0,72.8,0
NC-08304,2023-12-10,Small Business,Growth,74.39,Monthly,1,2,6,0.5,1,1,7,1,16,6,0,0,26.3,0
NC-08305,2023-02-26,Small Business,Growth,84.83,Monthly,1,1,9,0.75,1,0,11,3,13,10,0,0,18.6,0
NC-08306,2024-06-11,Small Business,Growth,73.18,Monthly,1,5,6,0.5,1,0,9,1,17,5,1,0,27.0,0
NC-08307,2024-11-21,Small Business,Starter,31.16,Monthly,0,21,1,0.08,1,0,43,0,8,1,0,1,76.0,1
NC-08308,2024-01-08,Small Business,Growth,87.41,Monthly,0,18,4,0.33,0,1,63,0,21,0,0,0,79.0,0
NC-08309,2023-02-22,Mid-Market,Business,148.32,Annual,1,2,9,0.75,1,0,3,1,23,6,0,0,19.3,0
NC-08310,2023-04-24,Mid-Market,Growth,84.49,Monthly,0,16,1,0.08,0,1,38,0,11,0,2,0,84.3,1
NC-08311,2024-01-28,Mid-Market,Business,162.82,Annual,0,21,2,0.17,1,1,35,1,4,4,0,0,70.7,1
NC-08312,2024-01-10,Small Business,Starter,26.36,Annual,1,4,7,0.58,0,0,11,0,4,7,0,0,42.5,0
NC-08313,2024-04-21,Small Business,Growth,84.12,Monthly,0,14,2,0.17,0,0,28,0,16,2,1,0,84.1,1
NC-08314,2024-09-25,Mid-Market,Growth,88.4,Annual,0,11,1,0.08,0,0,26,1,24,3,0,0,83.5,1
NC-08315,2023-02-11,Mid-Market,Business,153.05,Annual,0,16,2,0.17,0,2,34,1,13,4,0,0,74.7,1
NC-08316,2024-01-10,Small Business,Starter,26.86,Monthly,0,15,3,0.25,0,0,42,0,17,4,0,0,78.2,1
NC-08317,2024-01-11,Enterprise,Business,135.08,Monthly,1,4,7,0.58,1,3,5,1,6,6,0,1,16.6,0
NC-08318,2023-06-29,Mid-Market,Growth,75.19,Annual,1,5,6,0.5,0,1,0,4,13,6,0,0,34.7,0
NC-08319,2024-10-25,Enterprise,Enterprise,351.76,Annual,1,4,4,0.33,1,5,3,1,18,7,1,0,21.2,0
NC-08320,2024-07-26,Mid-Market,Business,150.54,Annual,1,5,4,0.33,1,0,15,5,13,5,0,0,38.9,0
NC-08321,2024-12-22,Small Business,Starter,25.7,Monthly,0,19,1,0.08,1,0,58,2,10,3,0,0,77.5,1
NC-08322,2023-03-10,Mid-Market,Growth,74.47,Annual,0,13,2,0.17,0,2,27,0,3,6,0,0,77.7,1
NC-08323,2024-07-28,Small Business,Starter,29.4,Monthly,0,25,1,0.08,0,0,61,4,23,2,0,0,98.8,1
NC-08324,2024-12-27,Mid-Market,Growth,79.48,Annual,0,15,1,0.08,0,0,30,1,3,2,1,0,84.7,0
NC-08325,2023-07-29,Small Business,Starter,30.65,Monthly,1,6,7,0.58,1,0,0,1,10,5,0,0,19.1,0
NC-08326,2023-05-22,Mid-Market,Growth,84.11,Monthly,1,2,4,0.33,1,0,6,1,11,6,0,0,33.0,0
NC-08327,2023-12-09,Small Business,Starter,25.47,Monthly,1,5,4,0.33,0,0,11,1,12,8,0,1,45.4,1
NC-08328,2023-09-02,Enterprise,Business,133.22,Annual,1,5,5,0.42,1,5,5,1,21,8,0,0,24.9,0
NC-08329,2024-07-06,Enterprise,Business,132.43,Annual,0,24,1,0.08,0,5,44,1,22,6,0,0,81.5,0
NC-08330,2023-04-27,Mid-Market,Growth,78.46,Monthly,0,17,2,0.17,0,1,39,4,6,5,0,0,78.9,0
NC-08331,2024-10-26,Mid-Market,Business,131.67,Monthly,0,23,1,0.08,0,1,30,0,14,5,1,1,83.4,1
NC-08332,2024-05-04,Mid-Market,Growth,84.92,Annual,0,19,3,0.25,0,0,46,3,1,6,1,0,87.4,1
NC-08333,2024-08-17,Mid-Market,Business,138.92,Annual,1,8,6,0.5,1,1,14,4,16,6,0,0,25.1,0
NC-08334,2024-12-20,Mid-Market,Business,167.57,Monthly,0,10,1,0.08,0,1,37,1,2,6,1,0,84.7,1
NC-08335,2023-08-03,Mid-Market,Business,149.46,Monthly,0,19,1,0.08,0,1,43,0,11,7,0,0,85.3,1
NC-08336,2023-08-19,Mid-Market,Growth,78.93,Monthly,1,1,5,0.42,0,1,0,1,7,5,0,1,39.1,1
NC-08337,2023-11-25,Enterprise,Enterprise,690.27,Monthly,0,17,2,0.17,0,1,55,0,4,3,0,0,84.2,1
NC-08338,2023-12-28,Mid-Market,Business,158.53,Monthly,1,7,9,0.75,1,2,5,2,6,6,0,0,8.4,0
NC-08339,2023-10-01,Mid-Market,Growth,82.15,Annual,0,23,1,0.08,0,0,22,0,9,4,0,0,78.9,1
NC-08340,2024-05-30,Mid-Market,Business,167.41,Annual,0,20,2,0.17,0,0,48,0,4,5,0,0,80.8,0
NC-08341,2024-11-27,Mid-Market,Business,146.89,Monthly,0,16,1,0.08,0,0,29,2,7,8,0,1,83.0,1
NC-08342,2024-03-09,Mid-Market,Business,162.34,Monthly,0,20,2,0.17,0,1,24,1,3,1,2,0,77.9,1
NC-08343,2023-10-11,Small Business,Growth,77.6,Monthly,0,28,2,0.17,1,1,30,1,19,2,0,1,66.1,0
NC-08344,2023-02-25,Mid-Market,Business,163.53,Annual,0,18,3,0.25,0,1,16,1,20,6,0,0,70.4,0
NC-08345,2023-03-06,Enterprise,Enterprise,429.74,Monthly,0,21,1,0.08,0,4,24,1,21,5,0,0,71.2,1
NC-08346,2024-01-17,Mid-Market,Business,141.57,Monthly,1,4,7,0.58,0,1,13,0,12,6,0,0,36.2,0
